index,athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
211,"Quackenbush, Ellie",BYU,Big 12,400m,2019,JR-3,,,54.84,seconds,2019 Oxy Invitational,2019-05-11,,,,Outdoor,https://www.tfrrs.org/results/58052/3841375/2019_Oxy_Invitational/400-Meters,TFRRS all_performances
212,"Rawlinson, Lauren",BYU,Big 12,400m,2019,JR-3,,,56.13,seconds,2019 Oxy Invitational,2019-05-11,,,,Outdoor,https://www.tfrrs.org/results/58052/3841375/2019_Oxy_Invitational/400-Meters,TFRRS all_performances
213,"Rogers, Haley",BYU,Big 12,400m,2019,JR-3,,,55.43,seconds,2019 Oxy Invitational,2019-05-11,,,,Outdoor,https://www.tfrrs.org/results/58052/3841375/2019_Oxy_Invitational/400-Meters,TFRRS all_performances
214,"Burrup, Kaitlyn",BYU,Big 12,400H,2019,JR-3,,,59.71,seconds,NCAA Division I West Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62651/3849058/NCAA_Division_I_West_Region_Preliminary_Rounds/400-Hurdles,TFRRS all_performances
215,"Porter, Brenna",BYU,Big 12,400H,2019,SR-4,,,56.98,seconds,NCAA Division I West Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62651/3849058/NCAA_Division_I_West_Region_Preliminary_Rounds/400-Hurdles,TFRRS all_performances
216,"Porter, Brenna",BYU,Big 12,400H,2019,SR-4,,,57.99,seconds,NCAA Division I West Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62651/3849058/NCAA_Division_I_West_Region_Preliminary_Rounds/400-Hurdles,TFRRS all_performances
217,"Porter, Brenna",BYU,Big 12,400H,2019,SR-4,,,57.03,seconds,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,,Outdoor,https://www.tfrrs.org/results/62668/3850641/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
218,"Porter, Brenna",BYU,Big 12,400H,2019,SR-4,,,57.26,seconds,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,,Outdoor,https://www.tfrrs.org/results/62668/3850641/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
219,"Bailey, Kennedy",Baylor,Big 12,100H,2019,SO-2,,,13.93,seconds,USC Trojan Invite,2019-03-15,,,-1.5,Outdoor,https://www.tfrrs.org/results/60530/3679847/USC_Trojan_Invite/100-Hurdles,TFRRS all_performances
220,"Daley, Megan",Baylor,Big 12,100H,2019,FR-1,,,26.34,seconds,USC Trojan Invite,2019-03-15,,,0.1,Outdoor,https://www.tfrrs.org/results/60530/3679847/USC_Trojan_Invite/100-Hurdles,TFRRS all_performances
221,"Peacock, Tiffani",Baylor,Big 12,100H,2019,SO-2,,,17.14,seconds,USC Trojan Invite,2019-03-15,,,-0.3,Outdoor,https://www.tfrrs.org/results/60530/3679847/USC_Trojan_Invite/100-Hurdles,TFRRS all_performances
222,"Yocum, Sarah",Baylor,Big 12,100H,2019,SO-2,,,14.16,seconds,USC Trojan Invite,2019-03-15,,,-1.5,Outdoor,https://www.tfrrs.org/results/60530/3679847/USC_Trojan_Invite/100-Hurdles,TFRRS all_performances
223,"Garcia, Briana",Baylor,Big 12,400H,2019,FR-1,,,1:05.56,seconds,USC Trojan Invite,2019-03-15,,,,Outdoor,https://www.tfrrs.org/results/60530/3679825/USC_Trojan_Invite/400-Hurdles,TFRRS all_performances
224,"Yocum, Sarah",Baylor,Big 12,400H,2019,SO-2,,,1:00.29,seconds,USC Trojan Invite,2019-03-15,,,,Outdoor,https://www.tfrrs.org/results/60530/3679825/USC_Trojan_Invite/400-Hurdles,TFRRS all_performances
225,"King, Jhane'",Baylor,Big 12,400m,2019,JR-3,,,56.30,seconds,USC Trojan Invite,2019-03-15,,,,Outdoor,https://www.tfrrs.org/results/60530/3679818/USC_Trojan_Invite/400-Meters,TFRRS all_performances
226,"Sanders, Tontyana",Baylor,Big 12,400m,2019,SO-2,,,57.61,seconds,USC Trojan Invite,2019-03-15,,,,Outdoor,https://www.tfrrs.org/results/60530/3679818/USC_Trojan_Invite/400-Meters,TFRRS all_performances
227,"Daley, Megan",Baylor,Big 12,Long Jump,2019,FR-1,,,5.05,m,USC Trojan Invite,2019-03-15,,,-1.1,Outdoor,https://www.tfrrs.org/results/60530/3679842/USC_Trojan_Invite/Long-Jump,TFRRS all_performances
228,"Daley, Megan",Baylor,Big 12,Long Jump,2019,FR-1,,,5.11,m,USC Trojan Invite,2019-03-15,,,1.0,Outdoor,https://www.tfrrs.org/results/60530/3679842/USC_Trojan_Invite/Long-Jump,TFRRS all_performances
229,"Madlock, Alex",Baylor,Big 12,Long Jump,2019,SO-2,,,5.66,m,USC Trojan Invite,2019-03-15,,,-0.8,Outdoor,https://www.tfrrs.org/results/60530/3679842/USC_Trojan_Invite/Long-Jump,TFRRS all_performances
230,"Madlock, Alex",Baylor,Big 12,Long Jump,2019,SO-2,,,5.67,m,USC Trojan Invite,2019-03-15,,,0.8,Outdoor,https://www.tfrrs.org/results/60530/3679842/USC_Trojan_Invite/Long-Jump,TFRRS all_performances
231,"Madlock, Alex",Baylor,Big 12,Long Jump,2019,SO-2,,,5.71,m,USC Trojan Invite,2019-03-15,,,0.4,Outdoor,https://www.tfrrs.org/results/60530/3679842/USC_Trojan_Invite/Long-Jump,TFRRS all_performances
232,"Madlock, Alex",Baylor,Big 12,Long Jump,2019,SO-2,,,5.76,m,USC Trojan Invite,2019-03-15,,,-1.1,Outdoor,https://www.tfrrs.org/results/60530/3679842/USC_Trojan_Invite/Long-Jump,TFRRS all_performances
233,"Miller, Alyssa",Baylor,Big 12,Long Jump,2019,FR-1,,,5.27,m,USC Trojan Invite,2019-03-15,,,+0.0,Outdoor,https://www.tfrrs.org/results/60530/3679842/USC_Trojan_Invite/Long-Jump,TFRRS all_performances
234,"Miller, Alyssa",Baylor,Big 12,Long Jump,2019,FR-1,,,5.34,m,USC Trojan Invite,2019-03-15,,,+0.0,Outdoor,https://www.tfrrs.org/results/60530/3679842/USC_Trojan_Invite/Long-Jump,TFRRS all_performances
235,"Peacock, Tiffani",Baylor,Big 12,Long Jump,2019,SO-2,,,4.73,m,USC Trojan Invite,2019-03-15,,,+0.0,Outdoor,https://www.tfrrs.org/results/60530/3679842/USC_Trojan_Invite/Long-Jump,TFRRS all_performances
236,"Peacock, Tiffani",Baylor,Big 12,Long Jump,2019,SO-2,,,4.87,m,USC Trojan Invite,2019-03-15,,,+0.0,Outdoor,https://www.tfrrs.org/results/60530/3679842/USC_Trojan_Invite/Long-Jump,TFRRS all_performances
237,"Peacock, Tiffani",Baylor,Big 12,Long Jump,2019,SO-2,,,4.88,m,USC Trojan Invite,2019-03-15,,,+0.0,Outdoor,https://www.tfrrs.org/results/60530/3679842/USC_Trojan_Invite/Long-Jump,TFRRS all_performances
238,"Pettway, Caira",Baylor,Big 12,Long Jump,2019,JR-3,,,5.40,m,USC Trojan Invite,2019-03-15,,,+0.0,Outdoor,https://www.tfrrs.org/results/60530/3679842/USC_Trojan_Invite/Long-Jump,TFRRS all_performances
239,"Pettway, Caira",Baylor,Big 12,Long Jump,2019,JR-3,,,5.59,m,USC Trojan Invite,2019-03-15,,,+0.0,Outdoor,https://www.tfrrs.org/results/60530/3679842/USC_Trojan_Invite/Long-Jump,TFRRS all_performances
240,"Pettway, Caira",Baylor,Big 12,Long Jump,2019,JR-3,,,5.63,m,USC Trojan Invite,2019-03-15,,,+0.0,Outdoor,https://www.tfrrs.org/results/60530/3679842/USC_Trojan_Invite/Long-Jump,TFRRS all_performances
241,"Pettway, Caira",Baylor,Big 12,Long Jump,2019,JR-3,,,5.65,m,USC Trojan Invite,2019-03-15,,,-1.1,Outdoor,https://www.tfrrs.org/results/60530/3679842/USC_Trojan_Invite/Long-Jump,TFRRS all_performances
242,"Daley, Megan",Baylor,Big 12,100H,2019,FR-1,,,15.14,seconds,Roadrunner Invitational,2019-03-21,,,1.4,Outdoor,https://www.tfrrs.org/results/59832/3715686/Roadrunner_Invitational/100-Hurdles,TFRRS all_performances
243,"Miller, Alyssa",Baylor,Big 12,100H,2019,FR-1,,,14.41,seconds,Roadrunner Invitational,2019-03-21,,,1.1,Outdoor,https://www.tfrrs.org/results/59832/3715686/Roadrunner_Invitational/100-Hurdles,TFRRS all_performances
244,"Peacock, Tiffani",Baylor,Big 12,100H,2019,SO-2,,,16.81,seconds,Roadrunner Invitational,2019-03-21,,,0.1,Outdoor,https://www.tfrrs.org/results/59832/3715686/Roadrunner_Invitational/100-Hurdles,TFRRS all_performances
245,"Miller, Alyssa",Baylor,Big 12,Long Jump,2019,FR-1,,,3.76,m,Roadrunner Invitational,2019-03-21,,,+0.0,Outdoor,https://www.tfrrs.org/results/59832/3715690/Roadrunner_Invitational/Long-Jump,TFRRS all_performances
246,"Morrison, Eva",Baylor,Big 12,100H,2019,SR-4,,,15.76,seconds,Baylor Invitational,2019-03-23,,,1.6,Outdoor,https://www.tfrrs.org/results/59494/3698426/Baylor_Invitational/100-Hurdles,TFRRS all_performances
247,"Aurignac, Julia",Baylor,Big 12,400H,2019,FR-1,,,1:08.61,seconds,Baylor Invitational,2019-03-23,,,,Outdoor,https://www.tfrrs.org/results/59494/3698434/Baylor_Invitational/400-Hurdles,TFRRS all_performances
248,"Jessurun, Venae",Baylor,Big 12,400H,2019,SO-2,,,1:04.13,seconds,Baylor Invitational,2019-03-23,,,,Outdoor,https://www.tfrrs.org/results/59494/3698434/Baylor_Invitational/400-Hurdles,TFRRS all_performances
249,"Yocum, Sarah",Baylor,Big 12,400H,2019,SO-2,,,1:00.52,seconds,Baylor Invitational,2019-03-23,,,,Outdoor,https://www.tfrrs.org/results/59494/3698434/Baylor_Invitational/400-Hurdles,TFRRS all_performances
250,"King, Jhane'",Baylor,Big 12,400m,2019,JR-3,,,55.57,seconds,Baylor Invitational,2019-03-23,,,,Outdoor,https://www.tfrrs.org/results/59494/3698441/Baylor_Invitational/400-Meters,TFRRS all_performances
251,"Powell, Victoria",Baylor,Big 12,400m,2019,JR-3,,,52.87,seconds,Baylor Invitational,2019-03-23,,,,Outdoor,https://www.tfrrs.org/results/59494/3698441/Baylor_Invitational/400-Meters,TFRRS all_performances
252,"Pettway, Caira",Baylor,Big 12,Long Jump,2019,JR-3,,,5.64,m,Baylor Invitational,2019-03-23,,,1.1,Outdoor,https://www.tfrrs.org/results/59494/3698415/Baylor_Invitational/Long-Jump,TFRRS all_performances
253,"Pettway, Caira",Baylor,Big 12,Long Jump,2019,JR-3,,,5.79,m,Baylor Invitational,2019-03-23,,,1.5,Outdoor,https://www.tfrrs.org/results/59494/3698415/Baylor_Invitational/Long-Jump,TFRRS all_performances
254,"Garcia, Briana",Baylor,Big 12,400H,2019,FR-1,,,1:10.24,seconds,2019 92nd Clyde Littlefield Texas Relays,2019-03-27,,,,Outdoor,https://www.tfrrs.org/results/59286/3721712/2019_92nd_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
255,"Jessurun, Venae",Baylor,Big 12,400H,2019,SO-2,,,1:06.05,seconds,2019 92nd Clyde Littlefield Texas Relays,2019-03-27,,,,Outdoor,https://www.tfrrs.org/results/59286/3721712/2019_92nd_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
256,"Yocum, Sarah",Baylor,Big 12,400H,2019,SO-2,,,1:01.07,seconds,2019 92nd Clyde Littlefield Texas Relays,2019-03-27,,,,Outdoor,https://www.tfrrs.org/results/59286/3721712/2019_92nd_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
257,"Miller, Alyssa",Baylor,Big 12,100H,2019,FR-1,,,14.52,seconds,The Reveille Meet,2019-04-06,,,0.5,Outdoor,https://www.tfrrs.org/results/61495/3745172/The_Reveille_Meet/100-Hurdles,TFRRS all_performances
258,"Peacock, Tiffani",Baylor,Big 12,100H,2019,SO-2,,,16.06,seconds,The Reveille Meet,2019-04-06,,,0.5,Outdoor,https://www.tfrrs.org/results/61495/3745172/The_Reveille_Meet/100-Hurdles,TFRRS all_performances
259,"Yocum, Sarah",Baylor,Big 12,100H,2019,SO-2,,,13.91,seconds,The Reveille Meet,2019-04-06,,,0.5,Outdoor,https://www.tfrrs.org/results/61495/3745172/The_Reveille_Meet/100-Hurdles,TFRRS all_performances
260,"Garcia, Briana",Baylor,Big 12,400H,2019,FR-1,,,1:05.96,seconds,The Reveille Meet,2019-04-06,,,,Outdoor,https://www.tfrrs.org/results/61495/3745160/The_Reveille_Meet/400-Hurdles,TFRRS all_performances
261,"Yocum, Sarah",Baylor,Big 12,400H,2019,SO-2,,,1:00.53,seconds,The Reveille Meet,2019-04-06,,,,Outdoor,https://www.tfrrs.org/results/61495/3745160/The_Reveille_Meet/400-Hurdles,TFRRS all_performances
262,"King, Jhane'",Baylor,Big 12,400m,2019,JR-3,,,55.55,seconds,The Reveille Meet,2019-04-06,,,,Outdoor,https://www.tfrrs.org/results/61495/3745170/The_Reveille_Meet/400-Meters,TFRRS all_performances
263,"Powell, Victoria",Baylor,Big 12,400m,2019,JR-3,,,53.31,seconds,The Reveille Meet,2019-04-06,,,,Outdoor,https://www.tfrrs.org/results/61495/3745170/The_Reveille_Meet/400-Meters,TFRRS all_performances
264,"Stewart, Morgan",Baylor,Big 12,400m,2019,SO-2,,,54.83,seconds,The Reveille Meet,2019-04-06,,,,Outdoor,https://www.tfrrs.org/results/61495/3745170/The_Reveille_Meet/400-Meters,TFRRS all_performances
265,"Morrison, Eva",Baylor,Big 12,100H,2019,SR-4,,,15.27,seconds,Michael Johnson Invitational,2019-04-19,,,1.4,Outdoor,https://www.tfrrs.org/results/59993/3791617/Michael_Johnson_Invitational/100-Hurdles,TFRRS all_performances
266,"Yocum, Sarah",Baylor,Big 12,100H,2019,SO-2,,,14.46,seconds,Michael Johnson Invitational,2019-04-19,,,1.9,Outdoor,https://www.tfrrs.org/results/59993/3791617/Michael_Johnson_Invitational/100-Hurdles,TFRRS all_performances
267,"Aurignac, Julia",Baylor,Big 12,400H,2019,FR-1,,,1:10.94,seconds,Michael Johnson Invitational,2019-04-19,,,,Outdoor,https://www.tfrrs.org/results/59993/3791627/Michael_Johnson_Invitational/400-Hurdles,TFRRS all_performances
268,"Garcia, Briana",Baylor,Big 12,400H,2019,FR-1,,,1:03.48,seconds,Michael Johnson Invitational,2019-04-19,,,,Outdoor,https://www.tfrrs.org/results/59993/3791627/Michael_Johnson_Invitational/400-Hurdles,TFRRS all_performances
269,"Jessurun, Venae",Baylor,Big 12,400H,2019,SO-2,,,1:04.71,seconds,Michael Johnson Invitational,2019-04-19,,,,Outdoor,https://www.tfrrs.org/results/59993/3791627/Michael_Johnson_Invitational/400-Hurdles,TFRRS all_performances
270,"Yocum, Sarah",Baylor,Big 12,400H,2019,SO-2,,,59.40,seconds,Michael Johnson Invitational,2019-04-19,,,,Outdoor,https://www.tfrrs.org/results/59993/3791627/Michael_Johnson_Invitational/400-Hurdles,TFRRS all_performances
271,"Horton, Kiana",Baylor,Big 12,400m,2019,SR-4,,,52.63,seconds,Michael Johnson Invitational,2019-04-19,,,,Outdoor,https://www.tfrrs.org/results/59993/3791635/Michael_Johnson_Invitational/400-Meters,TFRRS all_performances
272,"King, Jhane'",Baylor,Big 12,400m,2019,JR-3,,,54.84,seconds,Michael Johnson Invitational,2019-04-19,,,,Outdoor,https://www.tfrrs.org/results/59993/3791635/Michael_Johnson_Invitational/400-Meters,TFRRS all_performances
273,"Powell, Victoria",Baylor,Big 12,400m,2019,JR-3,,,53.82,seconds,Michael Johnson Invitational,2019-04-19,,,,Outdoor,https://www.tfrrs.org/results/59993/3791635/Michael_Johnson_Invitational/400-Meters,TFRRS all_performances
274,"Peacock, Tiffani",Baylor,Big 12,Long Jump,2019,SO-2,,,4.75,m,Michael Johnson Invitational,2019-04-19,,,1.5,Outdoor,https://www.tfrrs.org/results/59993/3791605/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
